email_id,label_original,label_text,template_group_id,split,url_count,ip_address_url_count,urgency_word_count,credential_word_count,action_word_count,money_related_word_count,uppercase_letter_ratio,exclamation_mark_count,feature_contract_version,sanitisation_version
nazario5_000726_2d9ae1c6ecd2,0,legitimate,tpl_56d5d46a2e4c2a32,train,0,0,0,1,2,0,0.01876675603217158,1,1.0,1.0
nazario5_000727_f9957e86d59c,0,legitimate,tpl_e870d5225ba1d980,train,2,0,0,0,0,0,0.07520891364902507,2,1.0,1.0
nazario5_000729_08afa383898b,0,legitimate,tpl_3fef084a66f6668d,train,9,0,0,0,1,0,0.08039068369646882,9,1.0,1.0
nazario5_000730_a597a08538dc,0,legitimate,tpl_ac89f2ae4257e780,train,1,0,0,0,0,0,0.06333333333333334,0,1.0,1.0
nazario5_000731_a5d2907cd44c,0,legitimate,tpl_2267f851008bb90e,train,3,0,0,0,0,1,0.06125574272588055,3,1.0,1.0
nazario5_000732_eda673e410f2,0,legitimate,tpl_df0ad8b37e052e8e,train,4,0,0,0,2,0,0.04634353741496599,0,1.0,1.0
nazario5_000733_99622aed5503,0,legitimate,tpl_00f5cf17be406c77,train,1,0,0,0,0,0,0.08459214501510574,1,1.0,1.0
nazario5_000735_9f651e3ef204,0,legitimate,tpl_8ca0eabd4902d49a,train,0,0,5,0,2,1,0.1067193675889328,1,1.0,1.0
nazario5_000737_3c0ca366c584,0,legitimate,tpl_b052bb434ecec220,train,0,0,0,0,0,0,0.08552631578947369,0,1.0,1.0
nazario5_000738_650f1d005e59,0,legitimate,tpl_ff14d65291761582,train,2,0,0,0,0,0,0.05073020753266718,0,1.0,1.0
nazario5_000741_3344b78f9638,0,legitimate,tpl_129c9af23f979212,train,5,0,0,0,2,3,0.35498465018581354,0,1.0,1.0
nazario5_000743_e1a0de57d26b,0,legitimate,tpl_9b8b1632cac530ef,train,0,0,0,0,1,0,0.1399229781771502,0,1.0,1.0
nazario5_000744_645a53affda5,0,legitimate,tpl_d7ef1eb9a78b20e5,train,1,0,0,0,0,0,0.08333333333333333,0,1.0,1.0
nazario5_000745_965dac409610,0,legitimate,tpl_b365c3795e165bb0,train,1,0,0,0,0,1,0.07142857142857142,0,1.0,1.0
nazario5_000746_f942d349b6c1,0,legitimate,tpl_18acef122d1235e1,train,2,0,0,0,1,0,0.07306590257879657,0,1.0,1.0
nazario5_000749_408a98ef6412,0,legitimate,tpl_6cf508562972b883,train,2,0,0,0,1,0,0.1,0,1.0,1.0
nazario5_000750_ce143fd24d5b,0,legitimate,tpl_40ad63796e3329f4,train,1,0,0,0,0,0,0.12727272727272726,0,1.0,1.0
nazario5_000751_962619bcfde2,0,legitimate,tpl_d19b310121fea637,train,2,0,0,0,1,0,0.0999000999000999,0,1.0,1.0
nazario5_000752_869772db4447,0,legitimate,tpl_1ebf8fcc32fb156c,train,0,0,0,0,9,0,0.09950584007187781,2,1.0,1.0
nazario5_000753_ae5b41cc6da0,0,legitimate,tpl_ac662ca4baaa59d5,train,1,0,0,0,0,0,0.08539944903581267,1,1.0,1.0
nazario5_000754_4d47cdff8ae3,0,legitimate,tpl_9a933caa3acd4036,train,1,0,0,0,3,0,0.0666183924692252,0,1.0,1.0
nazario5_000755_bdd2fab41e56,0,legitimate,tpl_33c658b412df124c,train,2,0,0,0,0,0,0.10759493670886076,0,1.0,1.0
nazario5_000758_db264b59159a,0,legitimate,tpl_900426be69a39370,train,0,0,0,0,7,4,0.14464534075104313,1,1.0,1.0
nazario5_000759_2a9a2cd10f12,0,legitimate,tpl_9f5062d7a126676d,train,5,0,0,0,3,0,0.06302521008403361,0,1.0,1.0
nazario5_000761_6dfacd181e05,0,legitimate,tpl_c5b20f30eb8337a7,train,2,0,0,0,0,0,0.11494252873563218,1,1.0,1.0
nazario5_000762_fc8eabaad6ce,0,legitimate,tpl_7d05c6cc932b0cdf,train,2,0,1,0,1,3,0.04988558352402746,0,1.0,1.0
nazario5_000763_c82bab7095e7,0,legitimate,tpl_be4f4d14b3462e29,train,2,0,0,0,1,1,0.04916512059369202,0,1.0,1.0
nazario5_000764_3b898e98ea48,0,legitimate,tpl_d03b85c60a12f0e7,train,16,0,0,3,5,0,0.07462686567164178,0,1.0,1.0
nazario5_000765_9c0bf3c86217,0,legitimate,tpl_27ae3343189a1f4d,train,2,0,0,0,0,0,0.05058823529411765,1,1.0,1.0
nazario5_000766_6d0ece30ec00,0,legitimate,tpl_61b4a47aac0f4c61,train,2,0,0,0,0,0,0.21375590020229265,4,1.0,1.0
nazario5_000767_ae31629555c1,0,legitimate,tpl_4725a8f091e0cd0f,train,2,0,0,0,2,0,0.0504774897680764,0,1.0,1.0
nazario5_000768_288eb673b58f,0,legitimate,tpl_fe53a07d7b16c774,train,0,0,2,0,2,1,0.12936046511627908,1,1.0,1.0
nazario5_000770_1208a3b118fa,0,legitimate,tpl_adf18401f026edba,train,1,0,0,0,0,4,0.037037037037037035,0,1.0,1.0
nazario5_000772_421cc2a31c05,0,legitimate,tpl_bc9595624556bbe9,train,4,0,0,0,2,2,0.05739795918367347,0,1.0,1.0
nazario5_000773_4eff8c114dfa,0,legitimate,tpl_eec1ae364ab366cc,train,1,0,0,0,0,0,0.45691382765531063,0,1.0,1.0
nazario5_000774_6251c004c890,0,legitimate,tpl_d39e558979fa09ac,train,4,0,0,0,1,0,0.07380952380952381,0,1.0,1.0
nazario5_000775_c214c5ee91cc,0,legitimate,tpl_8d48cfd2829cccad,train,2,0,0,1,0,0,0.05390835579514825,1,1.0,1.0
nazario5_000776_010366e237e5,0,legitimate,tpl_b1823186a7263bca,train,6,0,0,0,3,2,0.05807570066454782,0,1.0,1.0
nazario5_000779_95d890e90374,0,legitimate,tpl_a413d5967ce27062,train,2,0,0,0,1,0,0.04815334268349696,0,1.0,1.0
nazario5_000783_94bbbfc43942,0,legitimate,tpl_051c4d0bded1b905,train,0,0,0,0,1,0,0.24,0,1.0,1.0
nazario5_000786_32dd46a0f54d,0,legitimate,tpl_a34d7f28a21f7768,train,4,0,0,0,1,0,0.07200306396016852,1,1.0,1.0
nazario5_000787_d6b0ef6d2f08,0,legitimate,tpl_18eb5f417dfc6e9a,train,1,0,0,0,8,0,0.05811250581125058,3,1.0,1.0
nazario5_000789_ab2b0c0c33e1,0,legitimate,tpl_50ca6cea03089db4,train,4,0,0,0,3,0,0.10108024691358025,0,1.0,1.0
nazario5_000790_9e55c91c9340,0,legitimate,tpl_d1de94de80214a56,train,2,0,0,0,1,0,0.14043583535108958,1,1.0,1.0
nazario5_000791_72c81fd58497,0,legitimate,tpl_c9c92976b36239d1,train,1,0,0,0,0,0,0.1496,0,1.0,1.0
nazario5_000792_a6fe24f5e002,0,legitimate,tpl_32f4d97adcc48ccc,train,1,0,0,0,0,0,0.05045871559633028,0,1.0,1.0
nazario5_000793_ebcf68fcbf52,0,legitimate,tpl_5e21bade3d3e766d,train,3,0,0,0,2,0,0.09307875894988067,0,1.0,1.0
nazario5_000794_4c64d12e527e,0,legitimate,tpl_464be238182bce1d,train,1,0,0,0,0,0,0.2918454935622318,0,1.0,1.0
nazario5_000795_947c296b8161,0,legitimate,tpl_c04d851c95766093,train,1,0,0,0,0,0,0.12654320987654322,0,1.0,1.0
nazario5_000796_ceb4e81f5532,0,legitimate,tpl_9e63d65d0f229e2c,train,3,0,0,0,1,0,0.08108108108108109,2,1.0,1.0
nazario5_000799_5e8965e202a6,0,legitimate,tpl_3825a38b7cc2b453,train,4,0,0,2,4,0,0.09825960841189267,0,1.0,1.0
nazario5_000801_a79008b5353d,0,legitimate,tpl_a6d815d670f53e25,train,2,0,0,0,1,0,0.21220159151193635,1,1.0,1.0
nazario5_000802_76cc7315d5d6,0,legitimate,tpl_ff41f49dcc03cf51,train,0,0,0,0,1,1,0.08267090620031796,0,1.0,1.0
nazario5_000804_688a2fb50e5c,0,legitimate,tpl_cb2da2030b535dcf,train,0,0,0,1,2,0,0.05,2,1.0,1.0
nazario5_000808_8f327dd02f24,0,legitimate,tpl_920a73ce0df563bb,train,2,0,0,0,1,0,0.16181689141234917,1,1.0,1.0
nazario5_000809_c98d27ffdace,0,legitimate,tpl_d81d876aaad31bbe,train,5,0,0,0,3,0,0.056451612903225805,0,1.0,1.0
nazario5_000812_833181f2336d,0,legitimate,tpl_f646f754e2ae08c8,train,0,0,0,0,1,1,0.16534040671971706,2,1.0,1.0
nazario5_000813_6b23cf008886,0,legitimate,tpl_8f86a846e675fde8,train,1,0,0,0,0,0,0.18681318681318682,0,1.0,1.0
nazario5_000814_b65aaa547f71,0,legitimate,tpl_93ce816d6b23b770,train,1,0,0,0,0,0,0.1286549707602339,0,1.0,1.0
nazario5_000815_49a5518a2041,0,legitimate,tpl_36b9d318b83ef332,train,3,0,0,0,2,0,0.11585365853658537,1,1.0,1.0
nazario5_000816_781e4a43340d,0,legitimate,tpl_ee0a3a3dc544aee3,train,2,0,0,1,0,0,0.06923076923076923,1,1.0,1.0
nazario5_000817_051a12833c2d,0,legitimate,tpl_a6fd936d1c3b8665,train,5,0,0,0,3,0,0.11746031746031746,1,1.0,1.0
nazario5_000818_71804d9a1b27,0,legitimate,tpl_d1bbc6fca3e8bd58,train,4,0,0,0,0,0,0.2624113475177305,0,1.0,1.0
nazario5_000819_e380dbb60d5a,0,legitimate,tpl_9afeb0272027c770,train,4,0,0,0,3,0,0.05428694528220594,0,1.0,1.0
nazario5_000820_4120e173152f,0,legitimate,tpl_864b8e0b2724c20b,train,0,0,0,0,2,0,0.13471901462663588,0,1.0,1.0
nazario5_000821_3f7c5b89df7b,0,legitimate,tpl_7e88bf7b159c8a05,train,0,0,0,0,0,0,0.11036789297658862,0,1.0,1.0
nazario5_000822_1d2a976ea4b5,0,legitimate,tpl_95bbc3d6a7ab2de6,train,9,0,0,1,3,0,0.087109375,0,1.0,1.0
nazario5_000823_9d206480fa07,0,legitimate,tpl_ab4a1bcceca2ce1a,train,8,0,0,0,4,0,0.0670489633877371,0,1.0,1.0
nazario5_000824_a09ec2c4d0c5,0,legitimate,tpl_83ff19360ebca231,train,8,0,0,0,4,4,0.1048424289008455,3,1.0,1.0
nazario5_000825_34c1aa6031d5,0,legitimate,tpl_8be4ead50f80e74f,train,1,0,0,0,8,0,0.07181467181467181,0,1.0,1.0
nazario5_000826_51fe060f68b4,0,legitimate,tpl_52b464970ed91a28,train,24,0,0,0,0,2,0.3521916411824669,0,1.0,1.0
nazario5_000828_31d9af5e4d39,0,legitimate,tpl_31dc419b1e231e22,train,1,0,1,0,3,0,0.18635170603674542,0,1.0,1.0
nazario5_000830_66dc7f4691e3,0,legitimate,tpl_277f2961e154cee3,train,2,0,0,0,1,0,0.08179012345679013,0,1.0,1.0
nazario5_000831_b0fd24c6f25c,0,legitimate,tpl_948706f27c24424f,train,2,0,0,0,4,0,0.0587427944002196,0,1.0,1.0
nazario5_000832_ae079165ac44,0,legitimate,tpl_02f9d29787baa239,train,6,0,0,0,5,0,0.09943714821763602,0,1.0,1.0
nazario5_000833_808629c20033,0,legitimate,tpl_3a934a34cecde723,train,0,0,1,0,0,0,0.08695652173913043,0,1.0,1.0
nazario5_000834_f007a4cc7cf9,0,legitimate,tpl_6a0fdacf45190360,train,2,0,0,0,1,0,0.11338962605548854,1,1.0,1.0
nazario5_000836_1a4a1f50e3b3,0,legitimate,tpl_53f1cd5ac9f2d320,train,0,0,1,0,1,0,0.06098514464425332,0,1.0,1.0
nazario5_000839_25c124ee0462,0,legitimate,tpl_2ee601820815a58b,train,1,0,1,0,5,0,0.08098411071245515,0,1.0,1.0
nazario5_000840_63887d37a036,0,legitimate,tpl_256c264751778ecd,train,0,0,0,0,0,0,0.026022304832713755,0,1.0,1.0
nazario5_000841_0aa14886f926,0,legitimate,tpl_56991f2250213be2,train,11,0,1,0,1,3,0.12038576654472896,0,1.0,1.0
nazario5_000843_2bcf443a295e,0,legitimate,tpl_5bcebf7db6c6a021,train,1,0,0,0,13,0,0.165710643722116,6,1.0,1.0
nazario5_000844_77fac1c4cdbd,0,legitimate,tpl_878935184bc124c5,train,3,0,0,0,4,0,0.05722460658082976,1,1.0,1.0
nazario5_000845_eeb44b9e81b9,0,legitimate,tpl_a37ab52011bf771f,train,0,0,1,0,3,0,0.21739130434782608,0,1.0,1.0
nazario5_000846_7d8eeecdbe09,0,legitimate,tpl_11be327050ce2cd3,train,8,0,0,0,4,0,0.06591702210158977,1,1.0,1.0
nazario5_000848_257d754843c8,0,legitimate,tpl_091e3d350c8c2ee5,train,4,0,0,0,2,1,0.047968545216251636,0,1.0,1.0
nazario5_000849_2f9a0a6580d1,0,legitimate,tpl_42f2a480ebd471fc,train,14,0,0,1,3,0,0.15447154471544716,1,1.0,1.0
nazario5_000850_0dd84a3affd9,0,legitimate,tpl_f9fa39cd2656fb83,train,9,0,0,0,4,0,0.07371405427298501,0,1.0,1.0
nazario5_000852_b9a183c05e47,0,legitimate,tpl_d53d04ce5b6fcfde,train,2,0,0,0,1,0,0.059178743961352656,0,1.0,1.0
nazario5_000854_a21b20229691,0,legitimate,tpl_fe6c0c2df7d7bb0a,train,1,0,0,0,0,0,0.05273069679849341,1,1.0,1.0
nazario5_000856_033bdc30a08d,0,legitimate,tpl_a862db6ce492baa1,train,2,0,0,0,1,0,0.28055260361317746,1,1.0,1.0
nazario5_000858_5aa38d4c04b7,0,legitimate,tpl_a4b3ae33cbb23cfb,train,0,0,0,0,1,0,0.1776375112714157,0,1.0,1.0
nazario5_000860_5bb2c91f05dd,0,legitimate,tpl_ff3a6347afa13612,train,0,0,0,0,9,4,0.1028599484472812,3,1.0,1.0
nazario5_000863_675248fdf816,0,legitimate,tpl_1677d6da0946651f,train,1,0,0,0,0,0,0.04885057471264368,0,1.0,1.0
nazario5_000864_1e6e743057ca,0,legitimate,tpl_e9c3fc04abe040db,train,0,0,1,0,3,0,0.17590361445783131,0,1.0,1.0
nazario5_000865_30985e523432,0,legitimate,tpl_6aa2297deb225df0,train,0,0,1,0,3,0,0.22,0,1.0,1.0
nazario5_000866_809231be4236,0,legitimate,tpl_d3a25b42dfd8456d,train,0,0,1,0,3,0,0.1417004048582996,0,1.0,1.0
nazario5_000867_6447655cbdd0,0,legitimate,tpl_b56ab74809633a39,train,0,0,1,0,3,0,0.14025974025974025,0,1.0,1.0
nazario5_000868_deaeed188335,0,legitimate,tpl_0588f30fbeeab07a,train,0,0,2,0,2,1,0.1282420749279539,1,1.0,1.0
nazario5_000869_bf3cf892fe7d,0,legitimate,tpl_026f123d0b76d4a1,train,9,0,0,0,5,0,0.06550802139037433,1,1.0,1.0
nazario5_000870_d4ec80c0dd5f,0,legitimate,tpl_c48b540b00d69eb0,train,0,0,0,0,0,0,0.07792207792207792,1,1.0,1.0
nazario5_000871_e112983fd19e,0,legitimate,tpl_f007b2f7faef283e,train,2,0,0,0,1,0,0.030405405405405407,0,1.0,1.0
nazario5_000872_7c385a7bb5e6,0,legitimate,tpl_f4af421dda119ea0,train,0,0,0,0,0,0,0.051466519092418374,0,1.0,1.0
nazario5_000875_77b96a2093d5,0,legitimate,tpl_40b33216d2fb5fcb,train,6,0,0,0,2,0,0.06115107913669065,0,1.0,1.0
nazario5_000876_3dbaa0c45f87,0,legitimate,tpl_cd5a02738ab2a740,train,3,0,2,0,0,0,0.09181636726546906,1,1.0,1.0
nazario5_000878_0ce8efaa3c2b,0,legitimate,tpl_ee1649194a72e84b,train,0,0,0,0,1,0,0.04308093994778068,0,1.0,1.0
nazario5_000879_34d6eaa1b5a6,0,legitimate,tpl_71580859551f3cf1,train,2,0,0,0,2,1,0.08754208754208755,2,1.0,1.0
nazario5_000881_60df738793b6,0,legitimate,tpl_b58d72f022a779cb,train,0,0,0,0,1,0,0.06515151515151515,0,1.0,1.0
nazario5_000882_351142856200,0,legitimate,tpl_5bb483602f81592a,train,0,0,0,1,0,0,0.1,0,1.0,1.0
nazario5_000883_bf9dd7fef2d7,0,legitimate,tpl_a16162a133ac55b1,train,1,0,0,0,0,0,0.062432723358449946,1,1.0,1.0
nazario5_000884_9b63d8c08dd2,0,legitimate,tpl_c83450cfdeab4c6d,train,0,0,0,0,0,0,0.0979020979020979,0,1.0,1.0
nazario5_000885_517bd61e8217,0,legitimate,tpl_73d10baaed7e7451,train,1,0,0,0,0,0,0.0967391304347826,0,1.0,1.0
nazario5_000886_262f79e57259,0,legitimate,tpl_a2f7481e9236f78d,train,1,0,0,0,0,0,0.24759284731774414,0,1.0,1.0
nazario5_000887_9bf2227e40f9,0,legitimate,tpl_73284d0195014957,train,0,0,0,0,0,0,0.11645101663585952,0,1.0,1.0
nazario5_000888_3a9c1c767498,0,legitimate,tpl_d965301f6fbbb0bd,train,1,0,0,0,0,0,0.0835509138381201,0,1.0,1.0
nazario5_000889_fb30cc434638,0,legitimate,tpl_5f86efa8bf684c19,train,0,0,2,0,2,0,0.11780104712041885,1,1.0,1.0
nazario5_000890_152d67670ff6,0,legitimate,tpl_d4990a01241f5532,train,5,0,1,0,2,0,0.23450704225352112,9,1.0,1.0
nazario5_000893_291a76ea2531,0,legitimate,tpl_8c8e6f554d4d7ced,train,0,0,0,0,0,0,0.06379310344827586,0,1.0,1.0
nazario5_000894_5b1d9341abdb,0,legitimate,tpl_c147e805a5c9b94c,train,0,0,0,0,0,0,0.06260869565217392,1,1.0,1.0
nazario5_000896_0d5bed0b8af8,0,legitimate,tpl_6536c66dde1a4bfe,train,4,0,0,0,2,3,0.0853517877739331,1,1.0,1.0
nazario5_000897_3138aa341764,0,legitimate,tpl_5de2632ae6ee2887,train,2,0,0,0,1,0,0.056776556776556776,0,1.0,1.0
nazario5_000899_6ebd1f9e3237,0,legitimate,tpl_80dc0efa87fef0d8,train,1,0,0,0,0,0,0.12391304347826088,0,1.0,1.0
nazario5_000900_fccc8224966d,0,legitimate,tpl_574210ad72df5ac3,train,1,0,0,0,0,0,0.2953020134228188,0,1.0,1.0
nazario5_000903_213f66d44b4b,0,legitimate,tpl_662cca3832bd07c4,train,3,0,0,0,0,0,0.12332439678284182,0,1.0,1.0
nazario5_000904_d944a63cd112,0,legitimate,tpl_0ee1a93d50997b61,train,11,0,0,0,1,0,0.10137228862328464,3,1.0,1.0
nazario5_000905_4ddb7e66dbe6,0,legitimate,tpl_1b8e424c59b483a5,train,10,0,2,0,4,0,0.10514799032592421,7,1.0,1.0
nazario5_000906_97d408422082,0,legitimate,tpl_d59460fd72faaf38,train,4,0,1,0,1,0,0.15484633569739953,0,1.0,1.0
nazario5_000907_64433ad81105,0,legitimate,tpl_a7a9fab0ea5bebca,train,0,0,0,0,1,0,0.08765989465763732,0,1.0,1.0
nazario5_000908_e152e3493586,0,legitimate,tpl_eab2e79ddd8dd069,train,1,0,0,0,1,0,0.1012216404886562,0,1.0,1.0
nazario5_000909_6de95f008ce4,0,legitimate,tpl_082c46b9d969fcf3,train,1,0,0,5,1,0,0.05010893246187364,8,1.0,1.0
nazario5_000910_9a81610bd7f5,0,legitimate,tpl_2ef9bcf7a391ecdf,train,0,0,0,0,0,0,0.04643962848297214,0,1.0,1.0
nazario5_000911_741fc116b80c,0,legitimate,tpl_11b459a9abe21d47,train,0,0,1,0,0,0,0.029242174629324547,0,1.0,1.0
nazario5_000912_be31ad0a5bf4,0,legitimate,tpl_3d88e7af4fb8a86c,train,0,0,0,0,2,0,0.026156941649899398,0,1.0,1.0
nazario5_000913_ff19504b2bf8,0,legitimate,tpl_9d3782613ba4dc54,train,1,0,0,0,0,0,0.08782742681047766,0,1.0,1.0
nazario5_000914_e5488afdb1af,0,legitimate,tpl_ab9ddba88a7280ec,train,1,0,0,0,2,0,0.10369068541300527,0,1.0,1.0
nazario5_000916_dbe434fbc0e5,0,legitimate,tpl_fc7f1660dda80ab7,train,1,0,1,0,0,0,0.09340659340659341,0,1.0,1.0
nazario5_000917_6518c6e9894c,0,legitimate,tpl_ea69e1cdc8ea4419,train,0,0,0,0,2,0,0.040249433106575964,0,1.0,1.0
nazario5_000918_651accf859c4,0,legitimate,tpl_6fd931dcfc0b557e,train,0,0,0,0,1,1,0.20675105485232068,0,1.0,1.0
nazario5_000919_5537f7697f81,0,legitimate,tpl_0e7ee2871b5edc37,train,4,0,1,0,1,0,0.1017463933181473,0,1.0,1.0
nazario5_000921_24dc6c21971a,0,legitimate,tpl_43cbefb6ad200009,train,0,0,0,0,1,0,0.06474820143884892,1,1.0,1.0
nazario5_000924_0fa3a8e0620f,0,legitimate,tpl_2209e865ee060e92,train,3,0,0,0,1,0,0.07260963335729691,0,1.0,1.0
nazario5_000925_0ff07b737766,0,legitimate,tpl_7d72eb78e61cdbd7,train,29,0,6,0,0,4,0.20613844144536353,1,1.0,1.0
nazario5_000926_285e6a5785ed,0,legitimate,tpl_9dace1124a285082,train,3,0,0,0,0,0,0.07578947368421053,0,1.0,1.0
nazario5_000927_4a4b25cbd1da,0,legitimate,tpl_df083a92fd2ffac8,train,4,0,0,0,1,0,0.07828655834564253,0,1.0,1.0
nazario5_000928_397132d759c0,0,legitimate,tpl_d00d80e1b5294d7a,train,0,0,0,0,0,0,0.05181347150259067,0,1.0,1.0
nazario5_000932_f8ad2bd7df9f,0,legitimate,tpl_8c1a802a2f9a023f,train,2,0,0,0,0,0,0.08076514346439957,0,1.0,1.0
nazario5_000933_e72825317bfd,0,legitimate,tpl_32106436a6323bf5,train,0,0,0,0,3,0,0.18430034129692832,0,1.0,1.0
nazario5_000934_c0d7982c032b,0,legitimate,tpl_73dce50d5b47e958,train,0,0,0,0,0,0,0.17032967032967034,0,1.0,1.0
nazario5_000935_d8a94e95ad09,0,legitimate,tpl_47cd0ea2f28d3d6f,train,0,0,0,0,1,0,0.1307820299500832,6,1.0,1.0
nazario5_000938_09cb34c697c2,0,legitimate,tpl_80498b2af8237ff6,train,2,0,0,0,1,0,0.06748466257668712,0,1.0,1.0
nazario5_000939_81ab13ae096d,0,legitimate,tpl_81687371f8d39c04,train,3,0,0,0,0,0,0.05223880597014925,3,1.0,1.0
nazario5_000942_e2f32c7fae6e,0,legitimate,tpl_3a064d258ac1aaf4,train,0,0,0,0,0,0,0.1388888888888889,0,1.0,1.0
nazario5_000943_ca6a601a01ac,0,legitimate,tpl_58c89a04b5f96f65,train,11,0,1,0,4,0,0.10215791443183235,7,1.0,1.0
nazario5_000944_530cff5eaab6,0,legitimate,tpl_8345ab5f23f26ea4,train,13,0,0,1,12,0,0.08735244519392918,2,1.0,1.0
nazario5_000945_dc1af3f7a7b2,0,legitimate,tpl_37dfe0cd3a2f7287,train,3,0,0,0,1,0,0.06221719457013575,0,1.0,1.0
nazario5_000946_02cd551b26be,0,legitimate,tpl_4b4b31b1dd5bad95,train,2,0,0,0,0,0,0.07524271844660194,0,1.0,1.0
nazario5_000947_675f47719ac0,0,legitimate,tpl_491b8445ae48a76e,train,0,0,0,0,0,0,0.02844141069397042,1,1.0,1.0
nazario5_000948_fe7322e8bde4,0,legitimate,tpl_d1e5ea202378dc63,train,4,0,0,2,0,0,0.09112709832134293,1,1.0,1.0
nazario5_000949_b82668bd4602,0,legitimate,tpl_3e535dceb6bc9fb3,train,0,0,0,0,0,0,0.050955414012738856,0,1.0,1.0
nazario5_000953_b095b1917cdd,0,legitimate,tpl_5a38d2076ae0d446,train,0,0,0,1,2,0,0.10318664643399089,3,1.0,1.0
nazario5_000954_5adda4120712,0,legitimate,tpl_a175cb0dbd7d16bb,train,0,0,0,0,0,0,0.041379310344827586,0,1.0,1.0
nazario5_000956_34842dd9bc6b,0,legitimate,tpl_936ff73c617d8882,train,4,0,2,0,2,2,0.06638566912539515,2,1.0,1.0
nazario5_000958_c8c95562a69a,0,legitimate,tpl_e1890d643ce90f4c,train,12,0,0,0,4,2,0.07539480387162506,0,1.0,1.0
nazario5_000959_66283eac513d,0,legitimate,tpl_4b33b71f3837eaa1,train,10,0,0,0,0,2,0.0794044665012407,1,1.0,1.0
nazario5_000961_9e801ae33855,0,legitimate,tpl_a3a7a5f75c50373f,train,1,0,0,0,1,0,0.12773722627737227,0,1.0,1.0
nazario5_000962_9501f29888a4,0,legitimate,tpl_3deec9b06317168a,train,0,0,0,6,0,0,0.013986013986013986,0,1.0,1.0
nazario5_000963_728c5ebbd996,0,legitimate,tpl_c2319fa98cbcd361,train,1,0,0,1,1,0,0.09375,0,1.0,1.0
nazario5_000965_ab53365a4c78,0,legitimate,tpl_f7c953a4de7e5f1f,train,3,0,0,1,3,0,0.05851910828025478,0,1.0,1.0
nazario5_000967_0084215e98e9,0,legitimate,tpl_37ad319b5c58d4ca,train,2,0,0,0,2,0,0.07906976744186046,0,1.0,1.0
nazario5_000968_6d0fbca8b943,0,legitimate,tpl_73d2b59163b93920,train,3,0,0,1,1,0,0.11894273127753303,1,1.0,1.0
nazario5_000969_cb5cb321482e,0,legitimate,tpl_0f2289d3ea3dfa01,train,0,0,0,0,1,0,0.04492512479201331,0,1.0,1.0
nazario5_000970_3c74aba7889f,0,legitimate,tpl_de4834713fe2db26,train,5,0,0,2,0,0,0.08828828828828829,2,1.0,1.0
nazario5_000971_1d8ab229cd67,0,legitimate,tpl_c57e90faf5558bf8,train,2,0,0,0,3,0,0.07142857142857142,0,1.0,1.0
nazario5_000972_91b33dd78ea4,0,legitimate,tpl_aafbea3094feb836,train,2,0,1,0,1,5,0.04655965455740167,0,1.0,1.0
nazario5_000974_a609ddbbac3c,0,legitimate,tpl_9c51225167c962c2,train,0,0,0,0,0,0,0.05357142857142857,0,1.0,1.0
nazario5_000978_b50faa8b3e13,0,legitimate,tpl_d2a9eb225edcfe2d,train,0,0,0,0,0,0,0.04992867332382311,0,1.0,1.0
nazario5_000979_bcb33bc2bd61,0,legitimate,tpl_41d93adcd86b1a95,train,0,0,0,0,0,0,0.12727272727272726,0,1.0,1.0
nazario5_000980_44af7fbb7479,0,legitimate,tpl_3afdc51937a87acb,train,1,0,0,0,2,0,0.10773480662983426,0,1.0,1.0
nazario5_000981_e7d2ffeccae9,0,legitimate,tpl_7efc9f6381c67b54,train,1,0,0,0,1,0,0.13306451612903225,0,1.0,1.0
nazario5_000983_4c6751be60f1,0,legitimate,tpl_bc7dc4753efcf5ba,train,4,0,0,1,3,0,0.07105882352941177,3,1.0,1.0
nazario5_000987_081712c1ccd6,0,legitimate,tpl_23fdd0c0c607c307,train,0,0,0,5,2,0,0.05413887799136916,3,1.0,1.0
nazario5_000989_71fceebf3e07,0,legitimate,tpl_1bc3f93caee547c1,train,0,0,2,0,1,0,0.2941371865138681,3,1.0,1.0
nazario5_000991_02546688b0eb,0,legitimate,tpl_79e8699a8742e351,train,2,0,0,0,1,0,0.052502050861361775,0,1.0,1.0
nazario5_000994_e42b09b95709,0,legitimate,tpl_5fd8a00534f583c3,train,4,0,0,9,0,0,0.054945054945054944,4,1.0,1.0
nazario5_000995_80034ae209cf,0,legitimate,tpl_5c0976b459f27316,train,86,0,0,0,1,2,0.1474269819193324,3,1.0,1.0
nazario5_000996_e4bd1dbf4b70,0,legitimate,tpl_5f93130c52e350de,train,1,0,0,0,1,0,0.11668107173725151,0,1.0,1.0
nazario5_000997_21ea476806c4,0,legitimate,tpl_c4b7051de5a3817e,train,2,0,0,0,2,0,0.07525655644241733,0,1.0,1.0
nazario5_000999_48a35f4e3923,0,legitimate,tpl_12e07106370c18b5,train,4,0,0,0,0,0,0.07138179436804191,0,1.0,1.0
nazario5_001003_882240554568,0,legitimate,tpl_734309284df76ee3,train,5,0,6,0,1,0,0.05782493368700265,2,1.0,1.0
nazario5_001004_190cbca1e394,0,legitimate,tpl_371aa2d77a964c01,train,14,0,0,1,8,1,0.1915680473372781,5,1.0,1.0
nazario5_001005_2fde8059cfb4,0,legitimate,tpl_38d87fab25d6e35c,train,1,0,0,0,1,0,0.1,0,1.0,1.0
