email_id,template_group_id,template_signature_hash,template_group_size,template_grouping_version
nazario5_000430_92a782142599,tpl_405ba72e88cb783d,2b4ac79ca8e6b45b74052dbdcb65eebfa04d5a56c9c0f64c1c1ffe000e3e3bf4,1,1.0
nazario5_000431_50e4c6dbb9fb,tpl_9e35ab01fefcccbc,6b8266ac5ae657412c230e30cd695a27352c96f3657b67acee13b8ca92bfa917,1,1.0
nazario5_000432_73357f026b24,tpl_a101ac66dd991917,9e778f66e8af27d5616ba2bb932383cefe0e560098a67128b92dae562b671d8d,1,1.0
nazario5_000433_5723e8458b19,tpl_af98b93f1fffdaf9,e6293c31c422496883e7df8b756fbc750f6e460502b90a4a049a93cc63b3cc7c,59,1.0
nazario5_000434_5b5be68ddc06,tpl_5ab48f00033d050d,e5bb3f17424c094b2e34302d5751a4f0fe4e1587b310afcbbef7cafcdb5222c6,1,1.0
nazario5_000435_dc8bc1bce9ae,tpl_1d9fde52d175911e,52a59d7cc8e42bf070220faa374cb192cfec11a7b01303f2b941520d483a1803,1,1.0
nazario5_000436_10903b65ae22,tpl_6dd8b21733003af9,1f0004672d0fddd0a40a6fdb3b0cfca41a31b79432251b44dae0dc704702d2da,1,1.0
nazario5_000437_173d543a574d,tpl_a7d0a2f70a9c4995,c1fd44f8df3370da86e6a04e29df8116a17a4101d28a68d5f774c3dc5949e0a0,1,1.0
nazario5_000438_a54fe009362b,tpl_5140419b0ec863c7,acfb46c4ff330095a97da44c49464417a3670cabfe9a9f7293c3c445afffc873,1,1.0
nazario5_000439_a6d68ce23819,tpl_2fc0805fcced5ac4,6385663fecca8f1d8ff584176c98f9cb852d83686664963651b998de29364427,1,1.0
nazario5_000440_eca879581747,tpl_3f42d54a42cba5b1,02601956983382525c13d8c45c287ef9c3a08c95a55b90a15955f17355b56341,1,1.0
nazario5_000441_72c60f9f2d4d,tpl_45dc4bf69f03757f,881a5bc6f8a5dee8e601f343eb01c3c2db95f75733b3c1157bc9b7607f5757d4,1,1.0
nazario5_000442_42971dc17c41,tpl_f9849b633ac38e6b,a3c9565214ae1fac7f312a11b130aaac002927c52e4b9d5f45bcf8db7b9ce219,1,1.0
nazario5_000443_2ab57a7ec60e,tpl_cd0f996e08b3898c,153aee213a4f1e1e4d6107186631b9162aa41622464fc1850b9b3dce99e9eb44,1,1.0
nazario5_000444_ee4995d44fd5,tpl_d4cbef68048474cf,eb64fcfb85e123f56f5fe023ec7a4091a4c52fd425e550f4ec8c5fe9e3a7cfd0,1,1.0
nazario5_000445_dbf08cf315e6,tpl_1fbbf401d043d51e,30fa4f9b88b2479817029146480830663ca7cfadd87cd4e14275f64918765ba3,1,1.0
nazario5_000446_060f5fc1da73,tpl_316b2ba52b1398e3,50e0176168ed9dd88c5e2f9ce491f0b9325a607ba27cdbc024f34008d860491c,1,1.0
nazario5_000447_71f5248b41d8,tpl_cb9883a862afdd55,93cb054c9f7dc02ec71cb7664d322e31e26cdb87f1896fe9efa3f8cab87f21e8,1,1.0
nazario5_000448_f2e3e4fd40f0,tpl_0533f0a46ff199af,e640ffecd624a6b3bde4f42df1cb2f7bbff095c6bfae2ef07d3f10869c3fd057,1,1.0
nazario5_000449_617996d8c1c1,tpl_cfa1f134ff119055,97bec8bca34514b9e11fd92f8a40af94bf04015f20b040ee46b6abdb4d71e4b0,1,1.0
nazario5_000450_60956b7f4fc2,tpl_c88f7c7d3f67d8e3,a1574bbcb1d30e10d0ef57e8ff1f9e51002e49f226c995d266d15c7ad4c3981d,1,1.0
nazario5_000451_3470d2792ea7,tpl_27f95fc55f9cde6f,a6fe373000ec3df7826542ef3281a800f09f6984fc1d93cb630052672d012e40,1,1.0
nazario5_000452_644630e395a2,tpl_6239b6f4586a372e,19cf02cfc35230cccef1a67b02dcfac1c36051f1bf8b7645b34eacf45d767922,1,1.0
nazario5_000453_8cd850cfc091,tpl_f5d3e6633d06dec3,28cc6bfbd79ceb89373f7ae2ad5e03d4475fe31084212967cddf018cbf2239b1,1,1.0
nazario5_000454_a7384a5de760,tpl_3f4c13003e46ccad,e07e6d0406632b3134becec152175a0103ac9dd68378a477c693a68c31e40575,1,1.0
nazario5_000455_df2b818c625d,tpl_480d789dd0a92b43,9c5f8d45ad60f72a6640565e4b087a0cac695c3d9d65c977b5cb7cf58bb26c56,1,1.0
nazario5_000456_532638fc23a5,tpl_f97f4c65378c8244,ea89684ba936b0026a2d29802ee4bc7ab82047952b613bcda561244c70051bdc,1,1.0
nazario5_000457_7c5e5731ac9b,tpl_ee271fc474956f4f,39b3aa2b42bb48ac9d40697ee61e1e4bfc1bd288abe79b5a1453e84f9353c946,1,1.0
nazario5_000458_8b4a23af31fe,tpl_7fa8f26a5c0d5eba,f9f2d42a950383ff8819e983c8fb1e25827438e49fc049b96b32a71fe7aaf20e,1,1.0
nazario5_000459_51db330e74c0,tpl_2522b4508bb2dee4,b9c1b809c031196cdb5cdbd4cc285c3f8a2b26e363fb0d1aa84f93b649dd1191,1,1.0
nazario5_000460_cde10152bbd7,tpl_66c1eaa42a4444b4,ef86262fc66a73732d69bbb776630d757e557e565be0445ac5d873e0948bebbc,1,1.0
nazario5_000461_69b0009fc3c1,tpl_7bc67c11f2a2cd94,f44664c0bab7329c54217d7270a80ffa8162496ff0cf1cb3c400d1f4d1c915da,1,1.0
nazario5_000462_1c720d3ffe5e,tpl_80cfa76ee91125de,cf7bbbecca6bcfd669b252c90a06261fa24a9b36e322453a97877963b9ae8aed,1,1.0
nazario5_000463_37737362bfd0,tpl_a7f7009aa7b21ec0,44f0c2c837f4e703a26ab8e6281fadd050ad84cc39d80d3f0e2393ed1815e925,1,1.0
nazario5_000464_f9bf8b5aa388,tpl_9789093b15566473,ea6dfce3e69337bfcfda37465988125e5f7d6aceffd88b167226765f20b8db16,1,1.0
nazario5_000465_b4b8c5fb3e71,tpl_b1335969754bf76a,c9b3e259a4fbb5ccd85c74a3bbd7ea5f6a7570d5d25fdc24427b83cc364a1ee1,1,1.0
nazario5_000466_b2110d5f6022,tpl_4dbb6caa9ddf049f,1ea1f577a45c4b78c64dbd8fef73c5645efb80174d4fd06e4b6f4dbede0a939c,1,1.0
nazario5_000467_bfb9eca97561,tpl_1de6451782263fd8,0c6e16b5c927db3a27a21479d698a276e264e73781d995efbbc96e23d9133ee5,1,1.0
nazario5_000468_4762a0a46d2c,tpl_af98b93f1fffdaf9,b86879b2d60b096d2618f08977276acd12fcba800a515702595ddd422a3956d3,59,1.0
nazario5_000469_282da2fe1dfe,tpl_1ef063935759de73,a6eb295e90ae2796f979024d86033ff5ed6d7fbb2c4208a12d4633686a06b4b4,1,1.0
nazario5_000470_150445956ec9,tpl_b6350db0ce97be26,cc05f7843984c0fba67cc24d85ed2a6e9bde515822dc59c12984c2c1013f1cc0,1,1.0
nazario5_000471_b2d5bfde3e17,tpl_b3f35ebf84ab4721,6ca2a9a5c854945e2736159afe249e107be802a9f0a71fdf4b4214417ba09cbf,1,1.0
nazario5_000472_9ee6c6cdf63a,tpl_a8e8f21f406c9a71,f0376636879c7a602bbf26c185b84c77d1f8266e77e3258fc7fddfb1806f48b4,1,1.0
nazario5_000473_65e2570f2f17,tpl_bc71ad1b96853e06,33f58cf985a131a54dc9fd92467221526b335d285b7e65eb9ddbe3e7e7943df8,1,1.0
nazario5_000474_7a6500113e44,tpl_bb4f1231718df8d4,1b16e34425625146fab0d438f4d13ab5ee0d95c7a95297a9a554db9adc4fef49,1,1.0
nazario5_000475_5b5819bf8b6e,tpl_196dd9a3ca25a4bc,bcfcfd1d56aab4f5d1f9f196018f93d66ed813f4e21853b65f78e09a9e076140,1,1.0
nazario5_000476_d3093a76755d,tpl_21e5f502d19d3cf6,269a88ad7f07217b822613cdec12a50260dee2f94800b9f11ad40bd6ee6d1fd6,1,1.0
nazario5_000477_8af01f3e2c46,tpl_f9ae498767444b21,83b82724b49d52902e80c3717f2f68302454965d0da9cd2c8090722766afeef6,1,1.0
nazario5_000478_98d6ac3d127e,tpl_d6b1f69ad75f7a3c,1c2112b0179d334c53b5a1bc43783b6c159598c0d0ca576dcd159d3acbcb8d4c,1,1.0
nazario5_000479_3afab9b3ef90,tpl_4ecd15308894db5f,e6f216333de80ea39e1e73d1aadeabd04b625a3a22d1293ebd4f71c0278011de,1,1.0
nazario5_000480_5a01a954ef26,tpl_d93db630aa23065d,8add0df8c390b29b959a7ae73d889acb8b92d4203aab3b82f83e54bdb0ae9def,1,1.0
nazario5_000481_832842a84b65,tpl_49b7ca1fd49a7ad5,c83a23559e76d44350311f15fc057f5acba957d019899c7d51dc5c7f108a8ee7,1,1.0
nazario5_000482_28809fc5beeb,tpl_6f5ed302f0174ba6,5eb9d23e0a45b533c06a69b4c8d80e6c6e7d88cac1f5b446f75c80e4587b8615,1,1.0
nazario5_000483_aa4222e8bcb2,tpl_463b93f3706fb752,9ca40f57393ac94954b68a5e09bf36513b776d788f86b77fae544a85cf7ca3bb,1,1.0
nazario5_000484_52ecacb60b12,tpl_e9706f0e4136a645,55759ea11d84039f695d95e4f29a9056751456e3e4795ff2a0daa04239970464,1,1.0
nazario5_000485_d4d058d03a03,tpl_dc6d9c7a36dfe8fe,2023d74031072caeaa1d6279c03fc76d495dfe4c291c3220f5c7d8e6c8fc5748,1,1.0
nazario5_000486_04c91d2cc7ce,tpl_1b0b4c0cf43adc80,bfe9c24da3c34d5147221d0155ea50aa72a86b26741df97d83e02871324d34df,1,1.0
nazario5_000487_91e26941fd7b,tpl_e1a970602326e894,930e250c51c9640d920c7d53c9a1e7b43a082bdd531f517ab74e93800b09b9a4,1,1.0
nazario5_000488_99d8d14bf46e,tpl_8e7eced2bfde9527,3b1ee70927b70d47f8574ae4017d3820ca0467ebe202197e3086e6565b0d370f,1,1.0
nazario5_000489_59e9ef9cb3a7,tpl_304487417a48f0fb,924e00221bf1efdfadedffcc9d667c3b02dc56a2047ed5ed2feaf8ff6bc6d62d,1,1.0
nazario5_000490_4d986ff49b0d,tpl_8abc789d3fe1b42e,bf05a3cdc0c07e7a1b5bc4ad8f7ea92083134a7eb1188a2d322592fac97b773b,1,1.0
nazario5_000491_e9fb961e6045,tpl_13a361cc89b79bfd,5441309c0d9db951e8cd407422d6abb16f912f47841beaf6aac234bf889e8ea7,1,1.0
nazario5_000492_b2a3a567b473,tpl_7d16b2164e7874f8,abe7e8adccaff3e0f9471ed6bc2a09da65636e91defa8acec8fcac128877e75b,1,1.0
nazario5_000493_8246be7c6744,tpl_a4dce47f2415b1bb,96dbda0cf475758455b122abbf34b49fd5cff09482f59a4be3132b9d5bf3e418,1,1.0
nazario5_000494_3c416fd4a8bf,tpl_1e44a5719ab482c0,674706eb7385a9d115749e6550df0c53af2ff5438df0dfa3542e945dc7c7c442,1,1.0
nazario5_000495_96b085b6beff,tpl_615f23fd53ff465a,855f634a770a1ea53ed94c9106797a9e3f601860a874d471482629c81c45c031,1,1.0
nazario5_000496_b2a8ca4f7de1,tpl_b8e953ee2f3c0bfd,faa38d0073bd698412d820ad33cf5de41e42ded9b78186494cc53920e1215232,1,1.0
nazario5_000497_7754379a168d,tpl_fc9b8107af5afb29,4c9866e91a34e58f2c17f9d4ecfb3fdae51adb63aea968ffddbbcbc2e8c64c7f,1,1.0
nazario5_000498_64de96f2355c,tpl_047626cef8deba86,069ccebc9e10e5d13347968d1b6b06e98ad4ab5edf3f498b2a4e0f5b7e7d5b04,1,1.0
nazario5_000499_45d2750154ea,tpl_7a945d115d9ee155,c28a1b9f3981df9c77bcbd94d5e431ff66e7c336ef43f9ef3143e422f360c6ea,1,1.0
nazario5_000500_31fef46f776e,tpl_63c215f4ffddeb3e,e1bf3243786d2b3589d9628f5c4691d48472deb8ea3e2da4d6e6fbf031ac9da3,1,1.0
nazario5_000501_0f4028627986,tpl_acd05b348a616fda,61d3b438f6045751894d8cb210d2847e93b53a5e0a312d9bb3517573868da0b3,1,1.0
nazario5_000502_491568216d95,tpl_ff3dde7e23953af6,4284b527987633022fca17f74bb203ec35708f5c6dc562ca619945cb4680b3d1,1,1.0
nazario5_000503_549bdedabbb9,tpl_1f030a56b9e67f8c,5d6095c51ba8ada99ff95a135c3da4fccc974c83885e5294427943c987fd5add,1,1.0
nazario5_000504_868a7a8eae80,tpl_c780b48af6ec0cee,6a8c76705812d1acb2892dfb8688b9a97d9542c674489bb6acdcb772b6079967,1,1.0
nazario5_000505_b08bb71088cd,tpl_c249dea95d02317d,26173a9076502661810cdb9671df7e79ea7f1ff88f57866450d284c22f550c9f,1,1.0
nazario5_000506_3c3c7bae4190,tpl_6412f7c8694b80fb,d61161a0fd7f32ecea10c024951c870fcb2db639c2d759de216e2dc06a2411f2,1,1.0
nazario5_000507_213b8b384581,tpl_034ba57a6d3552a6,459c8b4f865e04a9bfa345dd0842f5a834a7ef1a97ee37d928f11ad72b22116f,1,1.0
nazario5_000508_425a40e784aa,tpl_7c603e7173bbebd1,f23efeafc6be41efebb94d45e25c0e5aae204e1b549f75dfe7da67397aad53e8,1,1.0
nazario5_000509_81cca027f78d,tpl_018ea0fea670ea34,439d2ffa6de0c119077b9ff0595e21168d87dd519471edbf9ce5ce57e193a9ca,1,1.0
nazario5_000510_3378e5cf725b,tpl_e89aa1351abc971f,37dbb3168277f46ea70a4a9b66ebdeef72c0383403041a5903cef61b4b71abfc,1,1.0
nazario5_000511_f5a25494b5e8,tpl_b3173a426b416761,e12f01dc5fc3103531a46c617db2d1ce7377f2dff9fa8e0d37dc2d0c10862b10,1,1.0
nazario5_000512_c07de2f29da2,tpl_879a10803e845745,4cee202fcdef21cd5db58c681a09e238a4825b209df0a6f617cd14877524f761,1,1.0
nazario5_000513_c010e904cf1c,tpl_268070b7d6099a1f,8505d7eed429758e0b74eeb1e5b86aefcdb55fff5968736f44ee139f015bdbb7,1,1.0
nazario5_000514_9695cad537be,tpl_a076c3eaf0be9316,e0073293aca4eb55f6dcf3a0bab4c124014275054175ffe3ac580182884ec550,1,1.0
nazario5_000515_cf196ab1d650,tpl_87a7a04009b2004c,e5b2315e86d7243156cbb2a121370d8f07b568856330219c0c703756448846c9,1,1.0
nazario5_000516_5f8683487e2f,tpl_301e38f191e0923d,9a93e77a4e7fd4583466e3a6702e54eaca6c4a06fb72c3c402d543aa8fe1c063,1,1.0
nazario5_000517_7fcdef2d1f24,tpl_0d0b650de514ea06,e420b9240b3c3bf67174fbee057dd03cf421bc98bc95867ce34c85746c6787f3,1,1.0
nazario5_000518_9d10979a7dd4,tpl_cf7c1fdc485cb759,fef857910a35e4e97db2ab007c1b7c19e9d0187eb5fcd685f859a770cec74a72,1,1.0
nazario5_000519_fdf4236c1dac,tpl_8718868d599e821a,c608c71bed7bba980c0f42842145adf60eb371791b24a4a215b9bc7f2ec9c7b3,1,1.0
nazario5_000520_ed7f5ac8cb40,tpl_4edc321aedb92813,960f19da21a475abf62bb94b9ecc7861c2aef5eeebea6d3880b373d4af2ef03b,1,1.0
nazario5_000521_824bcb417372,tpl_0f42b714e33513f8,f1035c4b16fe00b16c0638100a2f801fa3d667ace1e7486bf9e2d265e89500b9,1,1.0
nazario5_000522_df81ab2e823e,tpl_24be40ed1639741e,254e687a166f76deccb5ad56c719b21b0ff40338c8d0c6a45c1f9a77056fd0a1,1,1.0
nazario5_000523_04361a35b6c7,tpl_8a5b9932d5792481,51f7b584b22333f50363eb36469a5afd0dddb3bca054de8db9cbb22767bc9ac8,1,1.0
nazario5_000524_a7293e5b6f6c,tpl_754382630c2000ca,e723e58ef28e5f0259bd473eda33b1c03b673258191b991d3bf3b75f2821d9a1,1,1.0
nazario5_000525_79ca383fd050,tpl_0bdf681a8564efb3,a9398e704a6441a00f707933bf5edd01b327ccc62076e7d99b623bf4bb042ea1,1,1.0
nazario5_000526_052791a7d71a,tpl_1b8009d191895adf,de9e17dd124c7ea021c9dd7d9c854f07a7af4a87bc23852b2a2f08e0d504b36b,1,1.0
nazario5_000527_e191861bfab1,tpl_30195697e9596c21,f94b13348b908e0571a657572f6224dc3e729d02b22739305996a69a33bfdd2f,1,1.0
nazario5_000528_8c633f1af536,tpl_2eb9707ed05157ee,7734245570aac1233c47189d2df532761ca6a08a4a3968b0815a01af28f09253,1,1.0
nazario5_000529_8bf3d3b5af6b,tpl_c86e1f1f7775514b,7eb0773137fb67071637a8c0f004c4859de6d29aead1b06fa9b0da68f875ea6c,1,1.0
nazario5_000530_50c857933c92,tpl_5ae301528a2d22ad,30fb36baac031f67e75e16252de47030b1fcdecbc8e028d9d6a3e199dd2cf1d6,1,1.0
nazario5_000531_cead1422ac5f,tpl_af98b93f1fffdaf9,d87fb99d3841fa4f2fc3b26ed660306b9aa3ea6bd5772946580b4aef132c58ce,59,1.0
nazario5_000532_fb16a1c99df1,tpl_a6b7687304fa9e00,b184a1d8608b183f4d4feb124a41241d9de89093530cef2424fa4ed1165a094c,1,1.0
nazario5_000533_7c1c711e49ec,tpl_4a5298234eb621ee,e7bbdf1431a74e43ac1d6bcca38b127eaeb9b9f11fdd7b321e54246158a7faad,1,1.0
nazario5_000534_408556e3df9e,tpl_58841e122b54458a,bd72043dc0ed3251b23714df9c066179eeed28090a5cc2aaa398730d560c4bec,1,1.0
nazario5_000535_2f54a0f76042,tpl_8d0f347edfaea579,d9fdc686a3107fc618ba13f7ca2df92d14f0669a642e1bb54e8ea82ec0ebcd1f,1,1.0
nazario5_000536_cfa588d00e20,tpl_e6dbec05f5c9ea6d,75a6228d6eeb577c3274df40bf156ef75fd57e1d07a420c1f88f4ba0c30b4578,1,1.0
nazario5_000537_ea717f397045,tpl_b4f2cee39be0680c,e9dfb8d7d25e8a0ae07fb82dfda27ba2aa4f09bc6d1d4b5ce2725f934e814945,1,1.0
nazario5_000538_b83799c1c6c8,tpl_3b2033aeb76b1612,4bdfea44219a2f3d759636bd88b1500c26d395465ec6cf59f20bdc7398b4041c,1,1.0
nazario5_000539_b544e84530cc,tpl_dbf39c759cc90f97,bc2118c7f69078ac7854adf91f066a29855f6c49c5e3cd1860401aa65df74f24,1,1.0
nazario5_000540_e5d53e503b88,tpl_46e46f9d47560d89,dccceb908a4fee398ac34b7f357c7148e26be114fb081250baed1c9815950ee1,1,1.0
nazario5_000541_f4c36ef456af,tpl_fb125ecd19396e01,565ea808d4532c49213b5bfb3e88070b2c7238d4ac7f04c2eb04374c75b0549d,1,1.0
nazario5_000542_10364db0535d,tpl_4b37e10c1a6829ae,182b2795d1047a7aa15a6b5482e4c757995d2f2c7d8d2351507578c3e973deaf,1,1.0
nazario5_000543_d8a4fdf701d9,tpl_718aef9a75b30ede,9e9211d9be09cdeaa057a5710d1d3dbf1195bed83a60533b620b25efe969a862,1,1.0
nazario5_000544_f8de63d4a529,tpl_82a5c453461e6a32,82b2bda24b6c98616f9699b36a514c1e04016d3e0a723497911b2aa671ec4b13,1,1.0
nazario5_000545_c554ff85dd35,tpl_343924ed6decb422,af1b8c2dfed135a8cad7a7609e36fb758ae058dc06942bf7382f603526525cfd,1,1.0
nazario5_000546_8a7c8a3e2bc6,tpl_8c065ac1787b4914,30e7bfd6643663a1db470e2f142d687a5437165fffe5b5f733c3993c2cb21785,1,1.0
nazario5_000547_3f18e45c9342,tpl_7b9e1ab2560df0ca,36b572013ec6300d80684cf98351aaedb6012d9cc2f8330c23f5e584c6f45589,1,1.0
nazario5_000548_0992219b4cd6,tpl_5fa0e73859716c6e,2d4b6aa32e1054bc114ca6008a20d26b640e1fbe996fe5dc7a197a5b923c965c,1,1.0
nazario5_000549_f4ed2b1dab20,tpl_0857750e9907f3fe,a8c390fd18140dbad886756581a14215099e384083f464cc89e133ee5b687c3e,1,1.0
nazario5_000550_ed452d9e09d9,tpl_db729612f8872497,d33c2f4f89dc664a7d12856e999aa7c406d63cf0127c52e5ed9946fab0bcf017,1,1.0
nazario5_000551_c04506ed4fba,tpl_6d68ab90433b83bd,f6faf6ba88681f1c109acf11bbbded35d6369f994f6ed33ccd3387bccd8c47d8,1,1.0
nazario5_000552_a1404eef4559,tpl_5bfd7f6d88793dea,e721dd8c144b8c2f1f34420b02e859dd277777da778fec81b2cd279849960000,1,1.0
nazario5_000553_a78965134f21,tpl_4abc06457e038ca5,52541579b592f678e7d60d49767c62fb60eae8c0a832ffd33a82b0281876f109,1,1.0
nazario5_000554_2912f0b9519f,tpl_a0a3c8cebc7e00fe,520790c28304ab961952fd867daf95dbefdc9f451b07284fb1d41ece7857237d,1,1.0
nazario5_000555_46c55479b00b,tpl_09453d5b4fa12aac,07f3f04121b9e6b12ad47efa29e6e096e0ee3f3a8dfaae7151525338ef6e8723,1,1.0
nazario5_000556_d67b6b466300,tpl_9410be1dd13f7b5e,483eb9e65d939bd2351ea5155a6b78aa66c638f8380029be14a246e5b6ea98d4,1,1.0
nazario5_000557_2c257c682b3e,tpl_f2449a45a7e398ee,8a864e321748399a552f35827278e411508f63aec29ef9f5ca59d025b49da18c,1,1.0
nazario5_000558_af7453fe5871,tpl_a1daa475abb12d05,1aaf574839866d67ce34f221637d2326e5f458f20d4d9f17f652b7b2b787268a,1,1.0
nazario5_000559_edabe7106530,tpl_f0fc3f66c18339b8,732bd52dcbd3aee9008c48151de05c826298d1ff1591e0dd45d215b83d2059b1,1,1.0
nazario5_000560_1efe3cfa81ba,tpl_a8d97a5c1c1b803a,a8edf864aa563eb21305926ef1a0ea5cbb4d27f8d881284fe56bf4770110dae5,1,1.0
nazario5_000561_9e7321151517,tpl_f8baef29a253f06a,b412fbd5f41d85e12bcf707645f58a4f15023d16abfb1d53fd71dad655a7b582,1,1.0
nazario5_000562_c46f0d4cbe5a,tpl_87d183cae3e20160,f3c09c895ce7d22123b72dcd6731ab8122cc92af301b9e0526327cb2113b040e,1,1.0
nazario5_000563_bb7851dacbef,tpl_0cbca475bd41c2b5,169a92862fef768253de234a27669ccff9c70f2551477ebf691e5cae62547476,1,1.0
nazario5_000564_2f5d8f0a8024,tpl_0b59b3c45b8d691d,b0c1155fca004a84ddcc835be44ee7041432d341641f73cdfff9796842fc8dca,1,1.0
nazario5_000565_3fa48c7f696e,tpl_d035f9ccdb176a0b,0a1e63a987105745befaaabe4d905662e772fabfb8c3f6473fc3c9164244bee6,5,1.0
nazario5_000566_57e8d64dfc7a,tpl_1a14630042094c9c,b7d1f548cbe27d61e78712f0365aeb54c9e9379da401822c5b1cca2db8d80192,1,1.0
nazario5_000567_9cf2228ef9b0,tpl_7fa9125fc054238b,305f81f714e9108e238f875cd1cf961d2967086f3e05c1c8f0e8bdb06cf55912,1,1.0
nazario5_000568_dc3b2b372f73,tpl_825d9c5743c8e14e,6f67d46f68361254bc03cd13f622b39678ab92e628e7de5312dfc7abfe692611,1,1.0
nazario5_000569_9774c0b10b46,tpl_6331e3f1be76a00f,3c243a30fed99337b2b35d887a322cc7c9cda57da2a88e248d5d7ec2932d6c8e,1,1.0
nazario5_000570_96c0028f902d,tpl_35c9fc00e4b152bf,2a58758cf6a28dbbc29e6639dd0f665b2f7252a3613514d1383ea2dadebc9f37,1,1.0
nazario5_000571_cc8fa93a87aa,tpl_2b227423399c575a,af0ebb070308c1b3730d069296966073a402b5520f9adc9a2cafbf7755665ba8,1,1.0
nazario5_000572_e8e8257c14c6,tpl_2e0e5ceb390a53d6,244803a466aecf333f8e588d23f87a1a456cee77a02366adab958e2bb6e2b9f8,1,1.0
nazario5_000573_ec4e91c49d34,tpl_ac9d74ead7a580d4,0851ca376d8f448ad498684f2dca4b7fc427b04faf5ffc9b4e8f4da0031686b9,1,1.0
nazario5_000574_f91ab4b593aa,tpl_1908af4bb3cdd1a4,5a9567c832e6faee2568631013c147ea287492792d349bacfd59d95859838922,1,1.0
nazario5_000575_79b02d6401c8,tpl_d0d77dbf5db6a89f,7f2973515c292d902abcd02605baebc860d7d8c7713688c2c277b22260bace6e,1,1.0
nazario5_000576_d86fb09a3e1d,tpl_1602f50fa98bf754,55973e748f4b6908e400e8fad523b8eba60ed50485ab9cc5fb57252747547be1,1,1.0
nazario5_000577_1b50a294850d,tpl_01d11b7b34f68529,1ac0c6765fcdb902122cfa10ff95b6b4bfa45644f3bcc037a6a60af951f084c3,1,1.0
nazario5_000578_7dc0f5b6c63e,tpl_d4ecef88fd3df135,1f4c3505a68879a0dcbaa69e4826a7efc063e5df8b80168f4f4a193259c6e77c,1,1.0
nazario5_000579_0b1b6fc914c6,tpl_c68071806c45f50f,4a171e70c9516ed6ed3f89f972f3e9ae157f042eab0acec09332bdb2c13787e8,1,1.0
nazario5_000580_8c2c9739b2e7,tpl_4a2490cd7fb8d54a,9be0e3f1d3e7f4e383f4e41ca61b72960759ea91c5a9b8d011f4c7643f65637f,1,1.0
nazario5_000581_aa52b2ae5e0b,tpl_da0c9055348b9c0d,700986f58986521801042d01a3d59b077ce42e7e0d47c78ef381850eccade8ea,1,1.0
nazario5_000582_e7f6b1485a13,tpl_5e0b0f6c1d470ae2,b8c2c4c0384a6b40c1b3cb94cd07da8a82622b7a56bde11474b49779a9c14bd2,1,1.0
nazario5_000583_e88e45279d7e,tpl_82856ffc4bb0208a,665ff5a329446f53b1db1083b6f9e606382006fc22405d53d582d9f7dddfa94e,1,1.0
nazario5_000584_d1a3b1671ecc,tpl_5a7539eedf2e0df9,26b3daa0c6d5418446dddfd12d2ee25bbdc32c51b7f8777a80e1227a380f5b6a,1,1.0
nazario5_000585_78192d23ad79,tpl_5ad5164128500e1d,af1c0456610e48fa6b5d04ee827d21cb23b54da7e6f57fdb43da26715af3f8a6,1,1.0
nazario5_000586_6260dc175ab3,tpl_a65c3dc07e4ceac8,9311400f8a91f35921a5f404bf3b2e953732a326562ca28f95ef671cb3c30b58,1,1.0
nazario5_000587_da75c39900be,tpl_c0a1ee11685b0fae,12ebf0aa8737c9b5864f8ad823bd81feb7aa05d526f95fca3314a2e1c69767d7,1,1.0
nazario5_000588_66f7c1d28616,tpl_66248dd4317f07e3,2974946874baa1fd92a49fc8887c505191946ec65481cbc28db5dcb28c31e507,1,1.0
nazario5_000589_c43cb8095be0,tpl_cfe2f47b63c9dd4c,1b03469f487a1ca78b00f814eea6da427e13d9cda778362d7eae7cfe0980f47a,1,1.0
nazario5_000590_1f00fb4d3882,tpl_edee54772ed3c41e,ed7743c7e57b8886a011429ed2c03edc13bc1b0474208a947ce9474290fb8be4,1,1.0
nazario5_000591_0e006c61b97c,tpl_faba59b02ccdd435,695ce895a0e6d669c1a37c9efdc323f6b7ffaee5862079e7b8dd7c0cb5baf75d,27,1.0
nazario5_000592_35ab94aa152e,tpl_d6ee4741e82755e9,920bd512dd8d93ea4bba35f5e8b0cd686bcdbef2042c514e4fc49c5d8f557bbb,1,1.0
nazario5_000593_0d1419d21499,tpl_9efc9190bf03af41,75a72a040e42b9e9618041bb313924b7de63bb976e270766a186c6aade65c8ab,1,1.0
nazario5_000594_634861c3add8,tpl_728ff60de4199755,ad51ba3674afb9af925d61121c9662cb6ed7176a0457e1b29054ef1a2219584e,1,1.0
nazario5_000595_bc21e076f350,tpl_3ee9e94a51646fca,10a613e9d9ac9f8ff713dabbab0cb0b71faaae194dd39f3129d4863d5c01205b,1,1.0
nazario5_000596_675c1e218b50,tpl_6868d19010b5d16e,b53732b8336591ae684728ec6427057cb24023f42922150f344c50bd66fdb2b8,1,1.0
nazario5_000597_6d79703d271b,tpl_a2155796bdca812b,a70ca10945596bde43e6588315f139fcbb26f08c415b7cfb894e337c455a3a0b,1,1.0
nazario5_000598_832ca2400d73,tpl_82ffd3369cf7f82c,a165685002e3b145346105cbd53c4d9761766e316db99467046ac6a4df10cb71,1,1.0
nazario5_000599_41dc0cd82a0c,tpl_ecf3a6972d3583b6,044056d089693af4461a9519f36572917d3a12ca38b80a2af978e9942a9c7fdd,1,1.0
