email_id,raw_text_hash,sanitised_text_hash,duplicate_group_id,duplicate_group_size,duplicate_label_consistent
nazario5_000613_64963101573f,a97f4206c3b8225ab9f13d174c76b4fda720707a8fcee0e84c415001ec6d8835,3c08371e2052dc2581c76a3f2d4e492b6dd5d79a030a579ed60844088a69fd1b,dup_3c08371e2052dc25,1,True
nazario5_000614_9af3cd43984a,e4e0ca687b07ef4d02365893eba1244fdc496904da84e216956d794da813a955,2c3491f28bec6f7c6c5e90ead3bf07910e3be4d5b9553b1e378d223db5244bcd,dup_2c3491f28bec6f7c,1,True
nazario5_000615_4686ba5a1c7b,7e07e4b7bc1975961ab6789f6c021cb8f2728bb395390a1dfc40d0a3af9d0ad9,af64138611b5683e9856d0e145931c2517227840368a0c294a1db2f732703b2f,dup_af64138611b5683e,1,True
nazario5_000616_cb7a74b04e6c,c7287fe5a2fac05185c5d67a4a9f154ce2c66a3aad672bdd2ecb859b33fdecf9,0cd40b179b5b1eee351c0793c68d57a2419ac3bb2fc87c9b012fcb8386fc13a4,dup_0cd40b179b5b1eee,1,True
nazario5_000617_9ee2fb35eabc,3e79bab145d0a03a7770414169298cac18c1dd1d15b631044f0396f044791be0,6b3d244bc147f4b92f008643ff801ba252d22878899049c278433aacc848aecd,dup_6b3d244bc147f4b9,1,True
nazario5_000618_4bbdccff9a1e,1721246e408c008b6c36dd238ea4fbefb8b600eb286223db8997620e8ffb6edb,339b600a05087ee4a970d28e5516ee36002427055d987cad74f277b3ab6bea69,dup_339b600a05087ee4,1,True
nazario5_000619_a42367c2c543,a08fd44598021907ab6f20f0b4ecd7c05fd660b7c15f94745d74be10a6c76983,83907c0d62b2cae1db7726de5008f6bd858e125a3f94095200f7f0dbf5beda4f,dup_83907c0d62b2cae1,1,True
nazario5_000620_a9d12e430602,d4708796bbe4241b3dcb170debff0d1ecc13dfe5afc8187ee3340a644da1dbc5,5b8175fe4103850f14450364570e26e2b51892086a96625355a30bc888ead803,dup_5b8175fe4103850f,1,True
nazario5_000621_066fdb56fcac,5641690482f063c8987ca636233a6aa8efb564b509595be1960a3ab8de3f26c1,87ba54d37e8da26c286423021079a78f0e79b39213dc68485b5ce5a69ca6ee9b,dup_87ba54d37e8da26c,1,True
nazario5_000622_997a068883ac,f9f992c3a92433dbd6bd90ce0a481cd631e7d9a236eb614a931119639f727968,4f93eed07716fba72727a3c40262d4c692bd2d464236bf4ce33714c59016af29,dup_4f93eed07716fba7,1,True
nazario5_000623_32c98d4269f9,72d250e097a446b8afeaea41950c46c9c6ae9705c30fe1acbd0d4d6577fc501b,841e39e61ae0378d32122796a8372c3a50cfbc7452610fd32d443c1a24e5a0ae,dup_841e39e61ae0378d,1,True
nazario5_000624_4c9206c7ac55,b88b50adf854b457d95227e44f6386f641967248cda181fa94e591c495ef205c,fec34df3ea5d1e94176eda869ed114a0462df36a5a485264239508e27464b013,dup_fec34df3ea5d1e94,1,True
nazario5_000625_fb66d21b2532,5f6e1ee95661f4e9be8357c00635ece3c5a1b1d55959a39c0b1c1ebf6f647a3d,7b0349721ccf6b736394df5837badd556c46db217d341ed2f70e8b20c7656559,dup_7b0349721ccf6b73,1,True
nazario5_000626_e2b52399dd21,6438da59493ea7b6a328d98539bb8b7cc62aa07fa4df9fbc0cdddc03a1b2d059,a329173c85361443b433b11326c2e98ec8643441685f3a0aa9ef2322f6587491,dup_a329173c85361443,1,True
nazario5_000627_ebf6b6593ea1,b9f828abfd3aef8bb8fda4c3f3e22c1065c3d29f7e0655a6d9c61fd36bb3089c,1ca5226026594c5be02ed6101873dd2303af49897ee6835f20d28c761ca08aec,dup_1ca5226026594c5b,1,True
nazario5_000628_00230b968043,105f61deb64a8b7c8bc61348bac78977186fc513c1f083e4d7cc5f68bb73736e,c5e5b9beb1c91ce61277dbb59d7dce1e472f6d7e8cc32014785ab24d5cafbf8d,dup_c5e5b9beb1c91ce6,1,True
nazario5_000629_b3575ea0a432,d7dbd64dd013333f77e63d3253a5f8f22e9c2f36ec1685e2064b14e838c3dc64,0c346756bcf6b10a2150b5726a60966b67978021b1c81dc403941199f8e3b0ea,dup_0c346756bcf6b10a,1,True
nazario5_000630_03e9ac6522e8,eccd37a11ebe863069b7a4c7dfcf93fc2621cc7d7dee079cd0c1bc2cdf61415d,1f5eac6bab351ee2d07ccd72c9caaf18f2d3a4e4ff7113a61f913d6bb80e1e4e,dup_1f5eac6bab351ee2,1,True
nazario5_000631_29da2dd85bf9,8593b4748fae6ea9817e2b8af65977be4663ef61e661c130f4b48b3bf5d0c73d,0a31fe625fcdfd301a27a3260fe8ce1142a9318918d126e51cf8ae14a45b4232,dup_0a31fe625fcdfd30,1,True
nazario5_000632_c4339cff3b0a,400f0b771b23b4fe2013042b2279683a1318ed91a4242640da0aa8efca535581,ad1f35a69da1fadb747671f5fcf8b874dc48fa2312d89b367936026215fa00a2,dup_ad1f35a69da1fadb,1,True
nazario5_000633_e07b6936b53b,9d238ad48e1d0b98bc4ea3fa9456888ee40646c7e50c8bf3773386d24d8a1977,90466489b4c48a869cbf7cbb21e4d666c4992fb7dc28c5020b93120a3ead00d1,dup_90466489b4c48a86,1,True
nazario5_000634_414e66e6175f,404c7be732c7b2aff7e36ef3595142de84f84ce29557ced1d036049cb78ff609,3585781809b4ae718cf23f726adfaea28eba2fd4daf07097ae136178d70bd2e6,dup_3585781809b4ae71,1,True
nazario5_000635_8c77672b8f69,a09d9b75977f3e93d43ad943bd59ca02366d2a53dfbcd15a042c895252cd602f,69673b624f26e77d95614e44137a97fec551498647dfc1732967ab81129875cf,dup_69673b624f26e77d,1,True
nazario5_000636_8c7299a15917,c07bd422f1e8b9c938956af222bead75e41ac7e96fe24271391dd9bd412040cc,61968ed8189d00e82e9d1a2e87418fdfcc0441b6a0e89e14146161fe7fcf6075,dup_61968ed8189d00e8,1,True
nazario5_000637_462ecaf157c1,8a1e52fbf2baebf25ac1a42b08ae6e7fed31d10bab2cde3a93f0c4aa507a22a9,9f15c1a4f989d360ca2d1de9d7f739c320f2212109dbff941f0ae9a8dfddec10,dup_9f15c1a4f989d360,1,True
nazario5_000638_061df43502b5,783b8dca4af581b378e46bbbc28a419b11bb0f9b643654d5679f0d1a90df93e1,17333ebf177a0378e9ff1d56b44d5d58bd7578a9abf087e0f0d5aaab1957ea24,dup_17333ebf177a0378,1,True
nazario5_000639_6c4b3bf17a02,09a6109f55048baca4ef95aee7f7b6625bf539d0845c7219131975ef40b2511f,628b66d75598de0ae6cf29693376b523d788da768d66733f571484746cb59368,dup_628b66d75598de0a,1,True
nazario5_000640_c2c18882163c,5009e59ebf9439d50646162925834171874cfb934b4223cc36f3cbcd0bc8b7e7,773bde7912de24b48fcaf73438783dd000d7b2fe14c3fd789ffbd856884f3f6d,dup_773bde7912de24b4,1,True
nazario5_000641_2f6fa7a49e41,123965e742b4dd16807a89ae09bd510dd0dd2d21dfbec918d5dcfd877431fbb6,d653e72532b8422c74e89066ddc62557f94947834acd86cfddfccd449485277c,dup_d653e72532b8422c,1,True
nazario5_000642_2096c0be67f6,ac577f5efdb208d757d3c873878d4e4cdb9ab0e51209df04a7f7337fd81860a9,bd372b067cd9c077451101c0fba056e994137879650997c34717c87b94deade7,dup_bd372b067cd9c077,1,True
nazario5_000643_cb4431660ba7,2e8861be4162e39dd3a83a9bf44e079e3ef0a0b51e7bae798643b543ab4c5376,a925e2d12f096881c9ee1116c6e21f1e49e3203c2b3721f9a98910bd8bb73598,dup_a925e2d12f096881,1,True
nazario5_000644_46020bd9c69c,89cd0ca198f3880f8f393d429739bb08cb8f716e465b3014e4fa113bf61104f5,7830882718a77290c5a617b7e21e2a8e5cc83e9d6cdfeb49049b1554aa599f1d,dup_7830882718a77290,1,True
nazario5_000645_f41585f3c290,ab0e3208d784f099e290d394fe62b2527aa766d1e1434609be0ca2c6518802ab,d89061282f300685033c1bd0f253c2d6ed464fc5b528ee811d98b433e76ca69d,dup_d89061282f300685,1,True
nazario5_000646_b1a57bb6cef3,ed8041ebb310fb06b01f91370252a72c6d289db982baaec97616b25a0f2c2bd7,ff733275f8c012d04dd590175dba02313124c00624e0f7f543f2a63647cab109,dup_ff733275f8c012d0,1,True
nazario5_000647_b4eb04efc379,d49718932178c8da0a126f4136ec9a939706ce81c97b966f1f03cc8c008418c0,50dcd6e6f8fc7b597390c1b50f5f3743128349a19994934f16191399b3cc4f83,dup_50dcd6e6f8fc7b59,1,True
nazario5_000648_058fcbd70992,a8019685161aef9574c1232d635ff247b34362e96f80d028087f0eabf9d6972c,39532c5460f42e0d28b9672410aac03949e5794398606389b87ab66b758b5df1,dup_39532c5460f42e0d,1,True
nazario5_000649_2ad8db3f8541,02aea101a383e097031e8ef08eff726e80136436d4a4e498298362ed05db4a54,6072aea5a5fa7d0ca6cd41e53d9c09a448aa59a6e41445e8485fad516c2782f2,dup_6072aea5a5fa7d0c,1,True
nazario5_000650_89d5cc0bb458,633bf910c830f2f2f6be468312595a570159bdec8290ab3f9ebcbae4dccb797f,7d4e34c227cdc12456376032ab78fa0fe9f8f405faf07772db0a012df40624c2,dup_7d4e34c227cdc124,1,True
nazario5_000651_680304339c99,fef03ed0a7b3a5b0737251b1df8b1590c3b5a2848894132a47f0d03acfbcc9c9,58b576f96f2da8170bd4f68d20fde04fca31130aeda739c0393a781f1c0ace04,dup_58b576f96f2da817,1,True
nazario5_000652_78a3eaa18bc6,0968014b180de7477c051e8e9871ddfb806b386bff76abb428790b2420ed4215,410fb313d4153c517b39a07e4602a4b1bf1adc5ece56ba3cf4de665af98549ef,dup_410fb313d4153c51,1,True
nazario5_000653_e26a2bfcf5b7,a8b6ec50aac31983dbaa1796e6dac1323fcb0766d47c2472ea8b22f0c16624eb,d88b30b8948c9a4daae1c5e23eff9011ed4118fbc9b2c66cd130b0205f121682,dup_d88b30b8948c9a4d,1,True
nazario5_000654_b751c9b30b95,6267dc95fe479348c09aaef25ea740fc9852f563708cc2d2c320f849fc08bad1,07624d3eea30dc4459ae4b653a3b5a2f8b2e6d2838379258b67928d7323a4b9f,dup_07624d3eea30dc44,1,True
nazario5_000655_112a3f594ea7,cc829033b7504003d1303ef0e999103ed7413280dae29e2b86b8201500430e61,f5020c03c5e0041f71c6b4fa87bb30309237bf5db5d95e90103348d08dc8c71c,dup_f5020c03c5e0041f,1,True
nazario5_000656_efe1251619d1,d0a53b80744fb33ebc80368b06af3dd3ecae87e7b8af546462ebb4e76953b3c0,69f62335bf8edd5aa70e33914d3e0be65cc1afeb4cce2b927e14a84466db67ea,dup_69f62335bf8edd5a,1,True
nazario5_000657_79f808d3aab6,5d311ca86293b37bd93a3d546dbb9381040041d6c8e2b2de26ff683257f2f2dc,74be345d3af7c46efa0f43cd70e3588ce10a24e682de0678df313ec3a411e9d5,dup_74be345d3af7c46e,1,True
nazario5_000658_e3e6a9f3c611,9768ed7d2a2d5f88da89e34599370ba73ae456c77414c46f91b8523a17389e48,be70ad9ff32a5cd50d72bb8b6dc6957495ef73875146dbcbe35208b281fae650,dup_be70ad9ff32a5cd5,1,True
nazario5_000659_582e66c251a8,09982a46b576e6432b78fa1c27be7afdaac5b1f84b2bceff69e79781bee8d66e,81df85bbe104fd9612c37f70c22392bf27b61aa709463c38d26dd01defb05b34,dup_81df85bbe104fd96,1,True
nazario5_000660_2b554099db80,e2ea585f406ca62eb8391b472582209c111a29bf3b1d47074d7485a087bc4a09,043a90e61cc3b6f962cc38523bd26e9a272d008dc2390d9dfeb93669a99e206b,dup_043a90e61cc3b6f9,1,True
nazario5_000661_3d9c7731a109,ab705098b2ecd741da0ebf77329bca0ddd1c0b3b53631e4e0438796c4268827a,a55a4a75960e61e713bf999f5472829bf19672823810ca5b1a75f710f947793a,dup_a55a4a75960e61e7,1,True
nazario5_000662_f6ded65c20a0,8d23bad3660993498c3f5f7011b092ca4258959d41812d24554a70b13e326b5d,ffbb6c635bcec4674f36b7beca09de88012d863a71cfd130068e234bb1f1d748,dup_ffbb6c635bcec467,1,True
nazario5_000663_79e937ba2ad1,6efe34fbaa9a684f38eab9967f20e7d76f6862706fc48699c801f4dd8eb897eb,6214d7d41c64ba35e424545ffc9f5f5a6cabd2176593df576c2603e032f5e208,dup_6214d7d41c64ba35,1,True
nazario5_000664_8d783d7c5d9b,b2ec4a9de6a34e0cc1d4fe7ff90e9be6a6a1550f9ca25e6e7b7497c23fef883c,dc2a8c8f81a309abf075248c276a58efb23d25750806b367eb95e98d24f256e3,dup_dc2a8c8f81a309ab,1,True
nazario5_000665_6e2e0ac287da,dcdbc3230fcec4de76da436b222651f8b9a356cf7c719f27c21ed6e4ca5fcdd8,8dfcf6251076ee3bfb22e629a5d8054e273fbf51b0affa007d775d91576e65dc,dup_8dfcf6251076ee3b,1,True
nazario5_000666_76398d44f5c6,2b31e045c3c0e87f6a1b88e64593a9d882d0a3ea7ea9f90a5aa283cec57df7df,84bba08b00563d30ac5c8512ddc7c7b76b503b59320560e9563e23267c2f20ac,dup_84bba08b00563d30,1,True
nazario5_000667_279845739081,c7b39fb013643c62066a4763a1afcd149c2507859c8a5fd96b42da444cd3c5a3,1d4c91c5de1a700ee15ee0e87fcb3a6bb4e12301042d7d43f717aeb046e8808f,dup_1d4c91c5de1a700e,1,True
nazario5_000668_30a518b84b19,5872916c3710e8d3ebb0c2bfcce9a11f7c1b20d00a233a08034e78e2dba62ea2,24ddfdb73798a771a75644c322f8af3c88a00b76e811d95fae1c372f4c593920,dup_24ddfdb73798a771,1,True
nazario5_000669_407fada3b604,bd88f454769d619892bde36c3fd7b41640c13d1dc70f3e6dfaf3e8f0e06a435d,88209289c1679a5880512f880b2341babcec56c2e0a9d3319b72300146a5c31e,dup_88209289c1679a58,1,True
nazario5_000670_4a2439b946e2,5fca3a246f62f9728440f728746a97815a30d1912316247452b5d32dcfc225fb,f154f7284a63caa54433cdd3303973e440837ddefbea5c563590e389a1ae6dba,dup_f154f7284a63caa5,1,True
nazario5_000671_653beb13a70f,baee88c5230425fb3f1853f18a2a8adca1188dc1a65e2523bb3e6ab309072494,206f2d6b63ba55194ce46208c264b74b74f7a041d840308b695eaf065c529585,dup_206f2d6b63ba5519,1,True
nazario5_000672_b7f185dfe11f,420dde47047f94c689f1c34223b2cac9e0d469b7ccdb274e676570b0a1598d8a,3c1431eefb6633aa1bb0d6c0f6e4c199784875a0104a132dc665b8e3e8e6741f,dup_3c1431eefb6633aa,1,True
nazario5_000673_9e4dde548b85,63d681a947b5b436a5d3b9b20c8534ab8113de08f5dd2e37da8d432dc40dae37,823eb106ceaa48918a1846948b56aebe0a360f1327e0f9ee08f0f4cbcf6e1a6a,dup_823eb106ceaa4891,1,True
nazario5_000674_d017fedc15cc,3f6c201a12786d681b7da384ba502c47d25c152852a6ff9b5b8e4de0208fc4a8,7b6eaa9448c21adfe6f36024b77c724ad98562aaee59adfcec2a38e5669c9d90,dup_7b6eaa9448c21adf,1,True
nazario5_000675_101be4b45109,ce04939b23b7b81f63a077c019dda48f1925c664d64242aa1a85406ffcd4021e,af39545d4006ff97b25bd56ccfcc09ada047aa93d253199adc9a87638e6c0ad9,dup_af39545d4006ff97,1,True
nazario5_000676_72a653d20698,0e39e3174275da53325e397a49626cc908505ae959cec996a90c8f62b904b645,b0a0d0a761916ffe340586ac81a025f13fe8e790b71c8f2cf9de5808e4c831d4,dup_b0a0d0a761916ffe,1,True
nazario5_000677_9e88a109f25f,f44f598bbf1aae25db97f76be2a27c6d125410ae44713d629b0f286f39b43b05,d844fa3efe7eab2703f24baf1c3b21bb35557c7e819a9f37b87cc37f8dbc5242,dup_d844fa3efe7eab27,1,True
nazario5_000678_b2015e5c1ff0,6adb722c381641ca8fde92587f1b00525565c04caa0409ec9e55c01070fe381c,0195dbf423a828cc488a1fc078f619c09810d23424275a3bafc70d3276dbc318,dup_0195dbf423a828cc,1,True
nazario5_000679_2a4e869e4bd0,2e160b5c87dcd997bc0e916643c1a24cca26044ea4b591eedf1f36c5cbaefe19,dccdd3b02418809318944c3becfc64ee9d583cda81cb0b60505202345d29bc3c,dup_dccdd3b024188093,1,True
nazario5_000680_076f5ecd18fe,a273d925c2b02f27c13c41f1b3d0da216a3129768dbfde5f41c82c83e4a5b530,56f276c8d375566a1ba33e547d994aa97f636c7aee19900c14d6c7467d5b679f,dup_56f276c8d375566a,1,True
nazario5_000681_52e520fd6dbd,75038a9384d8e06f338edc87da8c4fb90322687133aae6d64de852419cc01d18,0dfc222da069dfd6904d5dba76ef16e7336d22c08ca2098eb1a8059849ad2a48,dup_0dfc222da069dfd6,1,True
nazario5_000682_482561142e6a,fe9276f383a5246441bb8c24c18cae3b77a62d4057aad5b826c89b18b4bc5971,d8143e06c8588cc7d4f4641acd7ec482c6542e47dfccdba8a209daf46afd1556,dup_d8143e06c8588cc7,1,True
nazario5_000683_33e157fa4c03,3de56b59f462acc99ac5ee7d4ba65346eae5641bb910efccc2e3f7f4be58617f,ebdf263cea7f69f1656d184e8c149d1aab10cede3020ebf7ac5d3e9011d0a2b4,dup_ebdf263cea7f69f1,1,True
nazario5_000684_156b19c64cf8,f1a1d5d9fbb43de42ebbb00217fe77faffea1ea13a9863b4d9961109f4849b4d,ace461a0ba635438eca77d042edc64fec19a44452f3fa14beee12016e3ff872b,dup_ace461a0ba635438,1,True
nazario5_000685_e3fcc9121066,e770cb42b6860ce26b992037b0f7e6cd0616f662d3a370446457af48e6f5c31d,2c9384d95a71550a559a14c23383c632256863265040cd512ffdcda2fd261efd,dup_2c9384d95a71550a,1,True
nazario5_000686_29a81bf1e3ca,9976b40711cbe6e8dd17cab58edcb805e53cc593d262abde50d56ca7fc69d687,e2c22731b6477a311825bc8523a6b3ab65845f60fe454599960ffd123c60c802,dup_e2c22731b6477a31,1,True
nazario5_000687_eb6d5352d85f,76e63b5f7a994e4f69767563b703f65cf251128d70bce234e1d917008096ddc7,0e2f7330552b95b06b202be12a29e3c8cefcd1971b69429dca42c1eff0e81b08,dup_0e2f7330552b95b0,1,True
nazario5_000688_971b78e7f037,59b686b5b580e659fc91a152b7a7bdc78e9c4233d069d7910ed63d067055a968,79c273770d13b9a2c7256bc34c9f3f1d029487bde1c6a3a454c8baefb29c63fa,dup_79c273770d13b9a2,1,True
nazario5_000689_1cc46c27ead4,4bc44157467ad915acda18b5755f63efaa0a52975a35e7adf9c5201d10d76de1,159040484b2fa6b661b6564e197a5f6eb39d959a359fafc7d887dca4344de179,dup_159040484b2fa6b6,1,True
nazario5_000690_bf2339414b8a,1c2e8bbe9f92a3accd2e6781bbf9f007312cc07ebc6f8b7b6be48dd4bdcece5e,68b6227adebd6f6df80033b6e1f754884ddedafc35aa081956782a34e95a9267,dup_68b6227adebd6f6d,1,True
nazario5_000691_8ff847b075dc,9db1caf00ff8c13a0f1383f15ef30ff66b20f0e5e73ea713f412a298ab566d3d,e51c5f384e97dee0c1dd22c6ddcd33e29c71d3165d3b5e8de0e9a21050ff87df,dup_e51c5f384e97dee0,1,True
nazario5_000692_4e756b70e516,32ea27048ee097d144f57dca784ee53165c52b176b65239375373f06ea8160ca,fa4b3d590e5a2b98bac6e8875be1ced6d464cb2feffc84c7550a2aa9fb1315a8,dup_fa4b3d590e5a2b98,1,True
nazario5_000693_dcf9729c6299,89d6bad3437b6bcd1dacbe1496f4e633b0a1fad2c89b76bd8218a41d1baca391,5f130e707c1224fcbf56e42c271a7bf7e995bbb9f0044bb8785048456dd3a66a,dup_5f130e707c1224fc,1,True
nazario5_000694_bd6dc83cda2d,6e7e7b673f79415d59a3c70c407f9f3439ba6b06e35f99b3d858676cc15bdaef,bcc17d52fa76bee2759778610bc7ff9a14d406b9e05d7dd3efe0eed6c3df1baa,dup_bcc17d52fa76bee2,1,True
nazario5_000695_fe6d7e9a2f87,762ffc2d45df47f4f808791f05885924c9aa7d0f204c5acba57b03b0a410dfc3,3ea8994572787d8090c8d0eeabe0b2b19e8b3600da2218baccafcc2ade5b2c95,dup_3ea8994572787d80,1,True
nazario5_000696_5d5689a7281f,78b8b3d82afe2b48609ec880ca8dcfb8145aa5f2f0ab1874719d12e8a82d5fd1,b145884e2b20206ff7486cb366ddd972b57327bfbae5105fa66c5d43b1f0274e,dup_b145884e2b20206f,1,True
nazario5_000697_89a785409415,23bb6f4e4cfd7f0f1b4e2128e8956877fb200eb3e2af28052322692629521e9d,17bc3aad9a4a8e94374e8cb0ebfc8af56e99651924af3db73fa7dae2e8e9a4b7,dup_17bc3aad9a4a8e94,1,True
nazario5_000698_9e5fdd639f88,48576f5bc1b750053b2c006fb3cef8deb95ac7ad2fd00cdf33748ed5e9e70cbc,bb495a7fb98d15e9d4db789419e1bcc30530bafaaca88827665f417cbf2d5856,dup_bb495a7fb98d15e9,1,True
nazario5_000699_2bef147936f9,9943f4a59a802aa182f4e192ede05a4640a4c66244304dca01eb51132e0da219,fabaf57a59199424cab580443e01d1a55a72ab983f77572345e89f02d0ae18f9,dup_fabaf57a59199424,1,True
nazario5_000700_9586f321bf72,9b5daef8eab3ef18d469b17aebe9a6773a6db15186f2f9311757cfff62d9af3b,47a5200f6b729199cb990ee3688a6b171454b4f8690f92dbd75b2176ecd60784,dup_47a5200f6b729199,1,True
nazario5_000701_300be237231d,3196a017cab368bd9b2a98c62e3901e54e6f18d1d70a1a6bcb256e7d5aa25e2c,e2d38eaee830816002a0069a5c2c21a794b645a2404347c8c8238ba02e1d2c77,dup_e2d38eaee8308160,1,True
nazario5_000702_8cc551457683,22795f2f3e8e083b2ead32e4a88691e10b459f16b30477bed5b5b2a553f84bdb,a33d161de71c8fdf3877ebc136ffcff7673b89fa5580232e4f59df739d27a560,dup_a33d161de71c8fdf,1,True
nazario5_000703_eeb9c58ef881,d9fa4d4808e5b05c561fc8cb3476a6042e0de28a4f0d1a8952a4e350757c19c1,724f564f4dafbe25a455d41b3fb0397998fce1d0d388e3ffc11849ac3efd8416,dup_724f564f4dafbe25,1,True
nazario5_000704_349eca81c69d,38fcdc124c6599b7b72ff0695c251a0ce8407385522708ba1f1a5b07319fd770,198f903c157f8ab16e9ea3a6d94f26bee910bee29520d21ebdb14a236821ade4,dup_198f903c157f8ab1,1,True
nazario5_000705_86e5123fbbc3,51dfe2a61909233f29a3865ca4be1c92a56ef22de8f9c0f7abc5fef29dceaffd,795a97bef203f1aa3f931586ee11c3c58d89bbc34e01c5170020d5d89863b6bb,dup_795a97bef203f1aa,1,True
nazario5_000706_f98bd67bac89,fcb69c723ddfc4e789eafd9f5184b63d89fe322ba4e270d48bd0f9dca9faea62,d19e1aaf824dc0c4e41db11ad459e8d6d7cceb026e29612b0365ed869cffcae4,dup_d19e1aaf824dc0c4,1,True
nazario5_000707_51e985e7ec9f,5b358875ed91b179c1629715d18782467d07ef0f8f392fca2033f0dec520d473,2b3975fcad055b1dbddaf490ebaca3e8256d97670927a7264e2bd1117726bb87,dup_2b3975fcad055b1d,1,True
nazario5_000708_7051110fec6b,cd808239f6c1707d6a320a8a81c40f8517f2356d6d15c7ea88be162ede822012,72e5b1aa686be2952ad04c633b8856d30f276e2e7a92c4ec926f57c4c4fc6d5a,dup_72e5b1aa686be295,1,True
nazario5_000709_a9dfd7314538,e37d97232bd7f12de1bd62a11708b87a46ee5a0c103ca1be0bc56063b5580676,221191bcd8c27d4a6d1a9dd3663d7aa0d6ced8536ffc70b263e002bc3ba82dcc,dup_221191bcd8c27d4a,1,True
nazario5_000710_0dec104e6325,ac729d378affbb013cc44d9ea5a962fabb202ad36b1db718265c2f30ac130e91,af4ef313e5f9a69acc2cf96559d059e234c3356f0fda13b5ba338c0816bf9439,dup_af4ef313e5f9a69a,1,True
nazario5_000711_b396ca984959,b1a49118a0cdbd0cb0a399d1d50a640c15e0470c6645f24db364a85ab29b0d4f,146ac99618578e6a22a0ecfaa02039bff2a8aed53fff801b74928e8dd762c3d0,dup_146ac99618578e6a,1,True
nazario5_000712_45080aade331,edc3e0b51382695533774b2decda80b8f046dfbb47c4135bc53ec7423e5dd47b,f6f311a1f601cd5625fd74f846ae3528465ee9bae75ffc9b9d82b18e9bcb65f1,dup_f6f311a1f601cd56,1,True
nazario5_000713_05420706a553,8abc532630ed5e5101b1ad933a568de10488758cdd6f6e8a07eca3ea2144ef99,35e4444832ebcfedf6b64e99b9c6c0a0514bd5e1bbb17f1971351d59d11799d4,dup_35e4444832ebcfed,1,True
nazario5_000714_59b6026c0a25,680a6172c31266383745f6fcbcb57c470476673a9a1ede47e5869e2d6b1280bc,703782fefde8d3da19f02927a8fedd721ec140230bcb6244d23abdb0e9b9de61,dup_703782fefde8d3da,1,True
nazario5_000715_dc2c3a35a090,631175e7c147ea4d529758dd18db440d3d511c22ea19e22002b1fe6c29af23fb,e6c61a1de1622458247cd7f37d0cb3f9f5fa74126e011b0a68cc7fdbb9c6eab0,dup_e6c61a1de1622458,1,True
nazario5_000716_db834d3c9d1e,99e45dae2b745f5685863cf51d9b49c87d297729e222c325f03a75cac861b799,53a2d3c0d28ae447887d9e9c7eb3de2208636239b8b2bc5a5b611f5b24d926e3,dup_53a2d3c0d28ae447,1,True
nazario5_000717_916449b56790,f77787ed802a5fcecebde4a5bdc2c58c8e5d7b7446cc7d10b8a016c35ce211ee,a63b26557f37ccebb6c70b653ca730767eb2a78e23bd9b327418bd3ee5fb2387,dup_a63b26557f37cceb,1,True
nazario5_000718_251162098272,a718a9e33bd15086860ec5c9bf92199d0d913c98e83bff990fea78522b4fdebb,e055fbebd1e14b5aedf11e29b475d6354ff5e70715724beb284b66f98ec86533,dup_e055fbebd1e14b5a,1,True
nazario5_000719_9a56066062bb,1326c864d3031d65a8bb4afa63c4a7ee1bb3740dde293425c0ce29593e27ea6b,1dfa10fcf9c087462b927260ece5f37c4348b261ef044a032b5ee6ad61480275,dup_1dfa10fcf9c08746,1,True
nazario5_000720_f0fccc5bc83f,547aff7b34bda0ea552d5b30fb9e710dfd361b7491a08064cfa4d844cc1dc819,c7f8ea44378704930455f188bccb3e9aa284f2a75cb91a11a17df9a0ebb7cb6a,dup_c7f8ea4437870493,1,True
nazario5_000721_6380301efe69,26b7a7a396f71502f5a0890cb4915460d483acce9e1bc7cda0a74c96d3045b8d,e9b931786ea99261535e800f532d5368e4083b558de01f6b4fd5e0e998340d18,dup_e9b931786ea99261,1,True
nazario5_000722_2232b84a9a8c,d97cdd83865ec79648470fa8ae17811824a26244cb31df35135fb4d590f424df,9feb523264065af597c34663360d2fd82462a858f14ccce0056fe9617e4365cb,dup_9feb523264065af5,1,True
nazario5_000723_1076a61e0645,c063f6996b2c52ee2c163b7217cb45c8756e34262dbb021d15bd734e54ac0af0,90a0b490d5ded133d7b97c260bb31bd12cb5ee8187743cfc4c10e08f8b289bac,dup_90a0b490d5ded133,1,True
nazario5_000724_459b0ab56e48,07c1b4d0d76ce96d27cc02c1b79febc1c995d97af4e00b297f3a70ddb59a050a,3860ff6484ea0314bd75cf6712f89337c81d2c89842685d91a203dcb5c9fe292,dup_3860ff6484ea0314,1,True
nazario5_000725_0c4cff384b41,9414f43c5081bec4c0d588d58a24002db04c5c02d1412fdc917a3d7445e586f4,1bb215a615c25fdad12b0834019db1a33d3abddc6356f5c6262ba5a36ff18be7,dup_1bb215a615c25fda,1,True
nazario5_000726_2d9ae1c6ecd2,fc1bb293003de14cc91357c9b08236306309fdc95eaa01ddb36d28fb746aa5a0,15013fe5110bb595d4fc9f3cc9566429e0b71cfa92c96e13b8537e1aebb344b7,dup_15013fe5110bb595,1,True
nazario5_000727_f9957e86d59c,de9d1c0c4ccf14f4fc83c8659a6991fa92876e30b7dccfc1ab896dff35f109a9,728e3237a68a265d9e273ece5fd9308b3a044ebb14305f7a40b8b6d67f7c34ab,dup_728e3237a68a265d,1,True
